t,symbol,res,r,velocity,zscore,signal
2026-02-02 19:50:00+00:00,NZDUSD=X,LOSS,-1.0,-1.084956554139323,-2.1808709533624238,1.5244
2026-02-02 19:55:00+00:00,NZDUSD=X,LOSS,-1.0,-1.0372991138559826,-1.9891187618672086,1.4095
2026-02-02 20:00:00+00:00,NZDUSD=X,LOSS,-1.0,-0.9825264714031594,-2.03835766647685,1.4122
2026-02-02 20:05:00+00:00,NZDUSD=X,LOSS,-1.0,-0.946196626248552,-1.892589812591396,1.3248
2026-02-02 20:10:00+00:00,NZDUSD=X,LOSS,-1.0,-0.8513027273519892,-1.8295601788336502,1.2553
2026-02-02 20:15:00+00:00,NZDUSD=X,LOSS,-1.0,-0.7397325047303479,-1.7841365176024662,1.188
2026-02-02 20:20:00+00:00,NZDUSD=X,LOSS,-1.0,-0.5899261617669508,-1.741187864904595,1.1066
2026-02-03 04:00:00+00:00,NZDUSD=X,LOSS,-1.0,0.4798183951472333,2.1126922873222904,1.2483
2026-02-03 04:05:00+00:00,NZDUSD=X,LOSS,-1.0,0.5787397292146331,2.263623842588841,1.3633
2026-02-03 04:10:00+00:00,NZDUSD=X,LOSS,-1.0,0.6379541472859238,1.8679657066506912,1.1892
2026-02-03 04:20:00+00:00,NZDUSD=X,LOSS,-1.0,0.690543301866411,1.7997983010645175,1.1761
2026-02-03 16:15:00+00:00,NZDUSD=X,LOSS,-1.0,0.38002452814962784,1.9306715089883888,1.1173
2026-02-03 20:35:00+00:00,NZDUSD=X,WIN,2.5,0.2605082659177793,2.0582137002919443,1.1333
2026-02-03 20:50:00+00:00,NZDUSD=X,WIN,2.5,0.28930286481865297,2.0341578476477316,1.1328
2026-02-03 21:00:00+00:00,NZDUSD=X,WIN,2.5,0.35776149338756563,2.11394367277984,1.2001
2026-02-03 21:05:00+00:00,NZDUSD=X,WIN,2.5,0.3995996929495263,2.1286329457644455,1.2242
2026-02-03 21:10:00+00:00,NZDUSD=X,WIN,2.5,0.4401070669665975,2.2394274173796447,1.2958
2026-02-03 21:15:00+00:00,NZDUSD=X,LOSS,-1.0,0.49582831747709055,2.2874029951430814,1.342
2026-02-03 21:20:00+00:00,NZDUSD=X,WIN,2.5,0.5435283667109237,2.1337302155429714,1.2843
2026-02-03 21:25:00+00:00,NZDUSD=X,LOSS,-1.0,0.5456102040446839,2.2693268156757243,1.3529
2026-02-03 21:30:00+00:00,NZDUSD=X,LOSS,-1.0,0.5452544506795857,2.1607415749651424,1.2985
2026-02-03 21:35:00+00:00,NZDUSD=X,LOSS,-1.0,0.580065590570489,2.0615984100230667,1.2628
2026-02-03 21:40:00+00:00,NZDUSD=X,LOSS,-1.0,0.57833458865356,1.9806515330637147,1.2217
2026-02-04 09:30:00+00:00,NZDUSD=X,WIN,2.5,-0.17268868904998974,-2.308550967900941,1.2234
2026-02-04 09:35:00+00:00,NZDUSD=X,WIN,2.5,-0.2483180345025459,-2.7214024410195243,1.46
2026-02-04 09:40:00+00:00,NZDUSD=X,WIN,2.5,-0.330117308851101,-2.647269912225969,1.4557
2026-02-04 09:45:00+00:00,NZDUSD=X,WIN,2.5,-0.38936255666439684,-3.3202020898695594,1.8158
2026-02-04 09:50:00+00:00,NZDUSD=X,WIN,2.5,-0.4229415715450772,-2.9384416925601022,1.6384
2026-02-04 09:55:00+00:00,NZDUSD=X,WIN,2.5,-0.46506585907953807,-2.7210034598002326,1.5465
2026-02-04 10:00:00+00:00,NZDUSD=X,WIN,2.5,-0.5000858106055146,-2.407313416199461,1.4037
2026-02-04 10:05:00+00:00,NZDUSD=X,WIN,2.5,-0.5194344280370756,-2.5694018173693625,1.4925
2026-02-04 10:10:00+00:00,NZDUSD=X,WIN,2.5,-0.5097179649548839,-3.2567905286142325,1.8323
2026-02-04 10:15:00+00:00,NZDUSD=X,WIN,2.5,-0.5749470863538838,-3.006660419069312,1.7333
2026-02-04 10:20:00+00:00,NZDUSD=X,WIN,2.5,-0.5867608570521945,-2.8384464418398068,1.6539
2026-02-04 10:25:00+00:00,NZDUSD=X,LOSS,-1.0,-0.6264476115880635,-2.960904619315259,1.731
2026-02-04 10:30:00+00:00,NZDUSD=X,WIN,2.5,-0.6103290216236221,-2.5423732212059225,1.5153
2026-02-04 10:35:00+00:00,NZDUSD=X,LOSS,-1.0,-0.5833045596664476,-2.56100770637056,1.5138
2026-02-04 10:40:00+00:00,NZDUSD=X,WIN,2.5,-0.523714864694344,-2.194051486982717,1.3065
2026-02-04 10:45:00+00:00,NZDUSD=X,LOSS,-1.0,-0.465506038490992,-2.4229046658480238,1.3977
2026-02-04 11:05:00+00:00,NZDUSD=X,WIN,2.5,-0.20530998168188075,-2.1198749773857197,1.1421
2026-02-04 11:10:00+00:00,NZDUSD=X,LOSS,-1.0,-0.19116146467712253,-2.2347131307247787,1.1938
2026-02-04 11:15:00+00:00,NZDUSD=X,LOSS,-1.0,-0.19961082099697874,-2.487299261002704,1.3235
2026-02-04 11:20:00+00:00,NZDUSD=X,LOSS,-1.0,-0.19925031823392694,-2.205244758800173,1.1823
2026-02-04 15:55:00+00:00,NZDUSD=X,WIN,2.5,-0.2160844628270302,-2.0893701902314974,1.1311
2026-02-04 16:00:00+00:00,NZDUSD=X,WIN,2.5,-0.23783992148443284,-2.270977634599423,1.2306
2026-02-04 16:05:00+00:00,NZDUSD=X,LOSS,-1.0,-0.2690588134729238,-2.2876615324981104,1.2515
2026-02-04 16:10:00+00:00,NZDUSD=X,WIN,2.5,-0.31127487029272327,-2.143681324117272,1.1964
2026-02-04 16:15:00+00:00,NZDUSD=X,WIN,2.5,-0.3462643427249642,-2.13094298381536,1.204
2026-02-04 16:20:00+00:00,NZDUSD=X,LOSS,-1.0,-0.3671163662313057,-2.3549242353109623,1.3243
2026-02-04 16:25:00+00:00,NZDUSD=X,WIN,2.5,-0.36318457056130926,-1.9485001815015557,1.1195
2026-02-04 16:40:00+00:00,NZDUSD=X,LOSS,-1.0,-0.3677601481673919,-2.1661294214629785,1.2302
2026-02-04 16:45:00+00:00,NZDUSD=X,LOSS,-1.0,-0.36436882296210443,-2.199992153424248,1.2457
2026-02-04 17:40:00+00:00,NZDUSD=X,LOSS,-1.0,0.020748902801972707,-2.3358845564970516,1.1596
2026-02-04 17:45:00+00:00,NZDUSD=X,LOSS,-1.0,-0.029221390142117463,-2.367584203214303,1.1955
2026-02-05 02:05:00+00:00,NZDUSD=X,WIN,2.5,-0.2657679774892513,-2.590267732386349,1.4014
2026-02-05 02:10:00+00:00,NZDUSD=X,WIN,2.5,-0.3213925738499378,-2.9956423449168756,1.6264
2026-02-05 02:15:00+00:00,NZDUSD=X,LOSS,-1.0,-0.358255779677354,-4.054868386000309,2.1433
2026-02-05 02:20:00+00:00,NZDUSD=X,WIN,2.5,-0.3277580267076465,-2.5358170152053945,1.399
2026-02-05 02:25:00+00:00,NZDUSD=X,WIN,2.5,-0.3537423687869824,-2.79325871813115,1.5381
2026-02-05 02:30:00+00:00,NZDUSD=X,WIN,2.5,-0.37779651326156166,-2.8540353392686533,1.5781
2026-02-05 02:35:00+00:00,NZDUSD=X,WIN,2.5,-0.3833120659331889,-2.154775057118748,1.2307
2026-02-05 02:40:00+00:00,NZDUSD=X,WIN,2.5,-0.39312538497671706,-2.25349128362108,1.284
2026-02-05 02:45:00+00:00,NZDUSD=X,WIN,2.5,-0.3698770396625031,-3.3337233342628774,1.8148
2026-02-05 02:50:00+00:00,NZDUSD=X,LOSS,-1.0,-0.3851537920996112,-3.455221935913664,1.8817
2026-02-05 02:55:00+00:00,NZDUSD=X,LOSS,-1.0,-0.41267082960658136,-3.4725488892037526,1.9013
2026-02-05 03:00:00+00:00,NZDUSD=X,LOSS,-1.0,-0.430633390239844,-3.3371005606410824,1.8408
2026-02-05 03:05:00+00:00,NZDUSD=X,LOSS,-1.0,-0.44396099863885663,-2.8595148322655874,1.6073
2026-02-05 03:10:00+00:00,NZDUSD=X,LOSS,-1.0,-0.42570031616311427,-2.550623289036047,1.4456
2026-02-05 03:15:00+00:00,NZDUSD=X,LOSS,-1.0,-0.4014961636096274,-2.5227376243262816,1.422
2026-02-05 03:20:00+00:00,NZDUSD=X,LOSS,-1.0,-0.3512873278534994,-2.358057491035713,1.3195
2026-02-05 03:25:00+00:00,NZDUSD=X,LOSS,-1.0,-0.3198420833164375,-2.2569655577183045,1.2564
2026-02-05 03:30:00+00:00,NZDUSD=X,LOSS,-1.0,-0.28723952308177825,-2.342839289308992,1.2863
2026-02-05 03:35:00+00:00,NZDUSD=X,LOSS,-1.0,-0.2487908079663188,-2.139946634360748,1.1695
2026-02-05 03:50:00+00:00,NZDUSD=X,LOSS,-1.0,-0.1581768634035301,-2.109571490056748,1.1181
2026-02-05 13:35:00+00:00,NZDUSD=X,LOSS,-1.0,0.14722985536913316,2.69216947332892,1.405
2026-02-05 15:10:00+00:00,NZDUSD=X,WIN,2.5,-0.19554110100395877,-2.398674117901996,1.2776
2026-02-05 15:20:00+00:00,NZDUSD=X,WIN,2.5,-0.23872352714671025,-2.3974788569251144,1.2942
2026-02-05 15:25:00+00:00,NZDUSD=X,WIN,2.5,-0.2818283744688421,-2.6286081972259447,1.427
2026-02-05 15:30:00+00:00,NZDUSD=X,LOSS,-1.0,-0.32010317921034903,-3.312851793752042,1.7845
2026-02-05 15:35:00+00:00,NZDUSD=X,LOSS,-1.0,-0.367670128517306,-3.2118262965072475,1.753
2026-02-05 15:40:00+00:00,NZDUSD=X,WIN,2.5,-0.3671372116718493,-2.608659338574475,1.4512
2026-02-05 15:45:00+00:00,NZDUSD=X,LOSS,-1.0,-0.38040173725752735,-3.383248304382855,1.8438
2026-02-05 15:50:00+00:00,NZDUSD=X,LOSS,-1.0,-0.34675379385011107,-2.0501970976763313,1.1638
2026-02-05 15:55:00+00:00,NZDUSD=X,LOSS,-1.0,-0.36168764012230226,-2.1766372339427265,1.233
2026-02-05 16:00:00+00:00,NZDUSD=X,LOSS,-1.0,-0.36077602436368167,-2.1832774693323307,1.2359
2026-02-05 16:05:00+00:00,NZDUSD=X,LOSS,-1.0,-0.35460949796792735,-1.9858706501510628,1.1348
2026-02-05 16:10:00+00:00,NZDUSD=X,LOSS,-1.0,-0.357422431614606,-2.0022809157232784,1.1441
2026-02-05 20:40:00+00:00,NZDUSD=X,WIN,2.5,-0.32723803250591404,-2.103517910014835,1.1827
2026-02-05 20:45:00+00:00,NZDUSD=X,WIN,2.5,-0.38849505999679634,-2.0478814358420223,1.1793
2026-02-05 20:50:00+00:00,NZDUSD=X,WIN,2.5,-0.42795517002090094,-2.1429217058831784,1.2426
2026-02-05 20:55:00+00:00,NZDUSD=X,WIN,2.5,-0.47157050841294507,-2.047429219318238,1.2123
2026-02-05 21:00:00+00:00,NZDUSD=X,WIN,2.5,-0.5014595646917126,-2.061279635462542,1.2312
2026-02-05 21:05:00+00:00,NZDUSD=X,WIN,2.5,-0.5081972993549346,-2.275491559219131,1.341
2026-02-05 21:10:00+00:00,NZDUSD=X,WIN,2.5,-0.5585928314095059,-2.1669240318609306,1.3069
2026-02-05 21:15:00+00:00,NZDUSD=X,WIN,2.5,-0.6023885981026836,-2.2001521916540665,1.341
2026-02-05 21:20:00+00:00,NZDUSD=X,WIN,2.5,-0.6092417136840399,-2.4104902569694056,1.4489
2026-02-05 21:25:00+00:00,NZDUSD=X,WIN,2.5,-0.6483157666312633,-2.232847274723147,1.3757
2026-02-05 21:30:00+00:00,NZDUSD=X,WIN,2.5,-0.6783014960744933,-2.3423652705501135,1.4425
2026-02-05 21:35:00+00:00,NZDUSD=X,WIN,2.5,-0.74048378987783,-2.3193665362326743,1.4559
2026-02-05 21:40:00+00:00,NZDUSD=X,WIN,2.5,-0.7716440651294695,-2.2147653487591086,1.416
2026-02-05 21:45:00+00:00,NZDUSD=X,LOSS,-1.0,-0.7755287674602509,-2.179791623632549,1.4001
2026-02-05 21:50:00+00:00,NZDUSD=X,WIN,2.5,-0.7521764940307633,-2.0378038972912216,1.3198
2026-02-05 21:55:00+00:00,NZDUSD=X,WIN,2.5,-0.7444557743036622,-1.9514927618198186,1.2735
2026-02-05 22:00:00+00:00,NZDUSD=X,LOSS,-1.0,-0.7092101435992517,-2.014584078361108,1.291
2026-02-05 22:05:00+00:00,NZDUSD=X,LOSS,-1.0,-0.6517101853474535,-1.8653736461705663,1.1934
2026-02-06 00:10:00+00:00,NZDUSD=X,LOSS,-1.0,-0.5292903598591149,-1.8593771044558765,1.1414
2026-02-06 00:15:00+00:00,NZDUSD=X,LOSS,-1.0,-0.5789922203258755,-1.917168423356808,1.1902
2026-02-06 13:55:00+00:00,NZDUSD=X,WIN,2.5,0.2880178587347177,2.207723664431684,1.2191
2026-02-06 14:00:00+00:00,NZDUSD=X,WIN,2.5,0.3052816882615985,2.587988151153783,1.4161
2026-02-06 14:05:00+00:00,NZDUSD=X,LOSS,-1.0,0.36455777979042797,2.5242644971535566,1.408
2026-02-06 14:10:00+00:00,NZDUSD=X,WIN,2.5,0.39913143221547337,2.2898041609732394,1.3046
2026-02-06 14:15:00+00:00,NZDUSD=X,LOSS,-1.0,0.425871580364668,2.3728322051487685,1.3568
2026-02-06 14:20:00+00:00,NZDUSD=X,WIN,2.5,0.40078729107018946,2.022988654480205,1.1718
2026-02-06 14:30:00+00:00,NZDUSD=X,LOSS,-1.0,0.3390719739369357,3.0878185944347796,1.6795
2026-02-06 14:35:00+00:00,NZDUSD=X,LOSS,-1.0,0.37795792723337585,2.966733563255057,1.6345
2026-02-06 14:40:00+00:00,NZDUSD=X,LOSS,-1.0,0.41670663552495046,2.608428320755089,1.4709
2026-02-06 14:45:00+00:00,NZDUSD=X,LOSS,-1.0,0.460129382953731,2.647209114789182,1.5077
2026-02-06 14:50:00+00:00,NZDUSD=X,LOSS,-1.0,0.4925318273305519,2.6774030662852155,1.5357
2026-02-06 14:55:00+00:00,NZDUSD=X,LOSS,-1.0,0.4892555814910068,2.4403468202058223,1.4159
2026-02-06 15:00:00+00:00,NZDUSD=X,LOSS,-1.0,0.4992881559024982,2.2337696981993336,1.3166
2026-02-06 15:05:00+00:00,NZDUSD=X,LOSS,-1.0,0.48212761729232945,2.0156249051063364,1.2007
2026-02-06 16:10:00+00:00,NZDUSD=X,LOSS,-1.0,0.08184940480415412,2.213623053524065,1.1396
2026-02-09 00:00:00+00:00,NZDUSD=X,LOSS,-1.0,-0.02191744346968764,2.6549366714783678,1.3187
2026-02-09 00:05:00+00:00,NZDUSD=X,LOSS,-1.0,0.06917337379752005,2.9764199191998526,1.5159
2026-02-09 00:10:00+00:00,NZDUSD=X,LOSS,-1.0,0.14416964459428333,2.7301622477167466,1.4227
2026-02-09 00:15:00+00:00,NZDUSD=X,LOSS,-1.0,0.1734205949582905,2.1455545454337526,1.1421
2026-02-09 00:20:00+00:00,NZDUSD=X,LOSS,-1.0,0.2179157141943601,2.080306755362133,1.1273
2026-02-09 00:25:00+00:00,NZDUSD=X,LOSS,-1.0,0.27782352620712564,2.1635356420409573,1.1929
2026-02-09 06:40:00+00:00,NZDUSD=X,LOSS,-1.0,0.1504612022701757,2.2674308956170046,1.1939
2026-02-09 06:55:00+00:00,NZDUSD=X,LOSS,-1.0,0.18908145466987353,2.245703055572776,1.1985
2026-02-09 08:50:00+00:00,NZDUSD=X,LOSS,-1.0,-0.15767483297958237,-2.1156025437413013,1.1209
2026-02-09 08:55:00+00:00,NZDUSD=X,LOSS,-1.0,-0.1721572190880834,-2.606428065678435,1.3721
2026-02-09 10:15:00+00:00,NZDUSD=X,WIN,2.5,-0.11551102775375315,-2.343482668897105,1.2179
2026-02-09 10:25:00+00:00,NZDUSD=X,WIN,2.5,-0.1371745605234121,-2.2457959232977602,1.1778
2026-02-09 10:30:00+00:00,NZDUSD=X,WIN,2.5,-0.1996823434422435,-3.1804082491697363,1.6701
2026-02-09 10:35:00+00:00,NZDUSD=X,LOSS,-1.0,-0.27121720135271726,-3.0832799242122624,1.6501
2026-02-09 10:40:00+00:00,NZDUSD=X,LOSS,-1.0,-0.329660911868605,-3.1190412379932764,1.6914
2026-02-09 10:45:00+00:00,NZDUSD=X,LOSS,-1.0,-0.3255667674365572,-2.211894930823702,1.2362
2026-02-09 10:50:00+00:00,NZDUSD=X,LOSS,-1.0,-0.35529602668612054,-2.044783229952942,1.1645
2026-02-09 12:10:00+00:00,NZDUSD=X,WIN,2.5,0.5885870297435306,1.847578373848406,1.1592
2026-02-09 12:15:00+00:00,NZDUSD=X,WIN,2.5,0.6374251278544193,2.013816966433392,1.2619
2026-02-09 12:20:00+00:00,NZDUSD=X,WIN,2.5,0.6858959401933507,1.9968442069627064,1.2728
2026-02-09 12:25:00+00:00,NZDUSD=X,WIN,2.5,0.736306211753146,2.086391867637127,1.3377
2026-02-09 12:30:00+00:00,NZDUSD=X,WIN,2.5,0.7326815365667619,1.84674764008157,1.2164
2026-02-09 12:35:00+00:00,NZDUSD=X,WIN,2.5,0.7613765241259818,1.8882832784275094,1.2487
2026-02-09 12:40:00+00:00,NZDUSD=X,WIN,2.5,0.7785158158861437,1.769813167746149,1.1963
2026-02-09 12:45:00+00:00,NZDUSD=X,WIN,2.5,0.736757508560491,2.0655883768496404,1.3275
2026-02-09 12:50:00+00:00,NZDUSD=X,WIN,2.5,0.7560464581193272,2.0355816057248566,1.3202
2026-02-09 12:55:00+00:00,NZDUSD=X,WIN,2.5,0.7180926745723535,1.8115451443693218,1.193
2026-02-09 13:00:00+00:00,NZDUSD=X,WIN,2.5,0.6749213160275448,1.9405848818641172,1.2403
2026-02-09 13:05:00+00:00,NZDUSD=X,WIN,2.5,0.5630876254001193,2.645916261871058,1.5482
2026-02-09 13:10:00+00:00,NZDUSD=X,WIN,2.5,0.5355060265882662,2.378426890151049,1.4034
2026-02-09 13:15:00+00:00,NZDUSD=X,WIN,2.5,0.49619218936028736,2.095868304793772,1.2464
2026-02-09 13:20:00+00:00,NZDUSD=X,WIN,2.5,0.44977541374754615,2.0530432951037483,1.2064
2026-02-09 13:25:00+00:00,NZDUSD=X,LOSS,-1.0,0.40117425711449506,2.4997393582549288,1.4103
2026-02-09 13:30:00+00:00,NZDUSD=X,LOSS,-1.0,0.4062267658314358,2.5648527064880007,1.4449
2026-02-09 14:25:00+00:00,NZDUSD=X,LOSS,-1.0,0.2695914674469727,2.028714664714917,1.1222
2026-02-09 15:00:00+00:00,NZDUSD=X,LOSS,-1.0,0.2788013517830709,2.1135898735331207,1.1683
2026-01-05 00:05:00+00:00,USDJPY=X,WIN,2.5,0.0830116643259988,2.3936974004606815,1.2301
2026-01-05 00:10:00+00:00,USDJPY=X,WIN,2.5,0.14211313957475238,2.607541745617235,1.3606
2026-01-05 00:15:00+00:00,USDJPY=X,WIN,2.5,0.20559503059949508,2.642394728993147,1.4034
2026-01-05 00:20:00+00:00,USDJPY=X,WIN,2.5,0.25838255884851835,2.3816823626376658,1.2942
2026-01-05 00:25:00+00:00,USDJPY=X,WIN,2.5,0.2905505674709724,2.1121766790861325,1.1723
2026-01-05 00:30:00+00:00,USDJPY=X,WIN,2.5,0.33423871395599836,2.3337278175921488,1.3006
2026-01-05 00:35:00+00:00,USDJPY=X,LOSS,-1.0,0.3663958608351106,2.491245956291975,1.3922
2026-01-05 00:40:00+00:00,USDJPY=X,LOSS,-1.0,0.3990024740210716,2.31170837086073,1.3155
2026-01-05 00:45:00+00:00,USDJPY=X,LOSS,-1.0,0.4156568439305468,2.1130760268348543,1.2228
2026-01-05 00:50:00+00:00,USDJPY=X,LOSS,-1.0,0.4079534655630758,2.2979193005472593,1.3121
2026-01-05 08:15:00+00:00,USDJPY=X,WIN,2.5,-0.07937765809192945,-2.766007458113025,1.4148
2026-01-05 08:20:00+00:00,USDJPY=X,LOSS,-1.0,-0.11368675050193837,-2.8595833588862463,1.4753
2026-01-05 08:25:00+00:00,USDJPY=X,LOSS,-1.0,-0.15203194316145813,-3.2024334060339905,1.662
2026-01-05 08:30:00+00:00,USDJPY=X,LOSS,-1.0,-0.16167530169695601,-2.231856054241912,1.1806
2026-01-05 11:00:00+00:00,USDJPY=X,LOSS,-1.0,-0.3132301900380695,-2.1524590376275534,1.2015
2026-01-05 11:05:00+00:00,USDJPY=X,LOSS,-1.0,-0.35679607967613974,-1.99141544479032,1.1384
2026-01-05 15:30:00+00:00,USDJPY=X,LOSS,-1.0,-0.13467312677339285,-2.1434998023824514,1.1256
2026-01-05 16:30:00+00:00,USDJPY=X,WIN,2.5,-0.15775616411376941,-2.4352552890201924,1.2807
2026-01-05 16:35:00+00:00,USDJPY=X,WIN,2.5,-0.15583942997493258,-2.3825664339237256,1.2536
2026-01-05 16:40:00+00:00,USDJPY=X,WIN,2.5,-0.1770299604214574,-2.4408569405111966,1.2912
2026-01-05 16:45:00+00:00,USDJPY=X,WIN,2.5,-0.19447721928490305,-2.4059315090307036,1.2808
2026-01-05 16:50:00+00:00,USDJPY=X,WIN,2.5,-0.1956540769330942,-2.124067584170154,1.1403
2026-01-05 16:55:00+00:00,USDJPY=X,WIN,2.5,-0.19152339488276396,-2.2676169405970423,1.2104
2026-01-05 17:00:00+00:00,USDJPY=X,WIN,2.5,-0.19183157751982152,-2.057510670784345,1.1055
2026-01-05 17:20:00+00:00,USDJPY=X,WIN,2.5,-0.22853731907190927,-2.1234438593383573,1.1531
2026-01-06 00:05:00+00:00,USDJPY=X,LOSS,-1.0,0.25420847705760385,2.150210766531564,1.1768
2026-01-06 11:10:00+00:00,USDJPY=X,LOSS,-1.0,0.08761634613623305,2.3951977146862102,1.2326
2026-01-06 11:15:00+00:00,USDJPY=X,LOSS,-1.0,0.1393673758671641,2.109226801395097,1.1104
2026-01-06 13:00:00+00:00,USDJPY=X,LOSS,-1.0,0.04115522406508451,2.2841723273173677,1.1585
2026-01-06 15:10:00+00:00,USDJPY=X,WIN,2.5,0.09363275878652089,2.78323796681543,1.4291
2026-01-06 15:15:00+00:00,USDJPY=X,WIN,2.5,0.11663935817763046,2.352652326895741,1.223
2026-01-06 15:20:00+00:00,USDJPY=X,WIN,2.5,0.1445900162987077,2.2236875504586813,1.1697
2026-01-06 15:25:00+00:00,USDJPY=X,WIN,2.5,0.18220664371933248,2.7263833642193864,1.4361
2026-01-06 15:30:00+00:00,USDJPY=X,WIN,2.5,0.21244589993182814,2.7311509002233647,1.4506
2026-01-06 15:35:00+00:00,USDJPY=X,WIN,2.5,0.22248231540357238,2.1550808443561875,1.1665
2026-01-06 16:00:00+00:00,USDJPY=X,WIN,2.5,0.19559500313114594,2.180331309451415,1.1684
2026-01-06 16:05:00+00:00,USDJPY=X,LOSS,-1.0,0.20455834430174938,2.4726480580732138,1.3181
2026-01-06 16:10:00+00:00,USDJPY=X,WIN,2.5,0.19042992886269244,2.063629876233646,1.108
2026-01-06 16:15:00+00:00,USDJPY=X,WIN,2.5,0.19737955510712155,2.1113058999446865,1.1346
2026-01-06 16:20:00+00:00,USDJPY=X,LOSS,-1.0,0.20100108077102352,2.072655133145465,1.1167
2026-01-06 16:25:00+00:00,USDJPY=X,LOSS,-1.0,0.19486017143616632,2.154015043254544,1.155
2026-01-07 00:00:00+00:00,USDJPY=X,LOSS,-1.0,0.09471548448201864,2.643382130878629,1.3596
2026-01-07 00:05:00+00:00,USDJPY=X,LOSS,-1.0,0.11366447499235839,2.683495946699712,1.3872
2026-01-07 00:10:00+00:00,USDJPY=X,LOSS,-1.0,0.12628866999098176,2.4764993206007504,1.2888
2026-01-07 03:30:00+00:00,USDJPY=X,WIN,2.5,-0.1285603516546024,-2.582552870605534,1.3427
2026-01-07 03:35:00+00:00,USDJPY=X,WIN,2.5,-0.15575227422797813,-2.6297837704558407,1.3772
2026-01-07 03:45:00+00:00,USDJPY=X,WIN,2.5,-0.2044758412908613,-2.298389382280046,1.231
2026-01-07 04:00:00+00:00,USDJPY=X,WIN,2.5,-0.22938355795071366,-2.103674801253211,1.1436
2026-01-07 05:00:00+00:00,USDJPY=X,WIN,2.5,-0.017840872889340356,-2.666196503081712,1.3402
2026-01-07 05:05:00+00:00,USDJPY=X,WIN,2.5,-0.02408310573678449,-2.190219654160821,1.1047
2026-01-07 05:20:00+00:00,USDJPY=X,WIN,2.5,-0.08849246190603312,-2.409703434616457,1.2402
2026-01-07 05:25:00+00:00,USDJPY=X,WIN,2.5,-0.12260004316287941,-2.479315765389961,1.2887
2026-01-07 05:30:00+00:00,USDJPY=X,WIN,2.5,-0.14327770623342975,-2.3629146499956226,1.2388
2026-01-07 05:45:00+00:00,USDJPY=X,WIN,2.5,-0.18344889379965773,-2.161249492547496,1.154
2026-01-07 05:50:00+00:00,USDJPY=X,WIN,2.5,-0.19408195414448168,-2.046518240179063,1.1009
2026-01-07 05:55:00+00:00,USDJPY=X,WIN,2.5,-0.19962563965618496,-2.172878111685173,1.1663
2026-01-07 06:00:00+00:00,USDJPY=X,LOSS,-1.0,-0.21117842653271718,-2.197272958573342,1.1831
2026-01-07 06:05:00+00:00,USDJPY=X,LOSS,-1.0,-0.21559903085042315,-2.151522601797535,1.162
2026-01-07 06:10:00+00:00,USDJPY=X,LOSS,-1.0,-0.2033864045809549,-2.1720480170063716,1.1674
2026-01-07 06:25:00+00:00,USDJPY=X,LOSS,-1.0,-0.1724972829348619,-2.22977047281868,1.1839
2026-01-07 15:10:00+00:00,USDJPY=X,LOSS,-1.0,0.09298016802120235,2.704589849607443,1.3895
2026-01-07 15:15:00+00:00,USDJPY=X,LOSS,-1.0,0.1190340947109692,2.55207072533688,1.3236
2026-01-07 15:20:00+00:00,USDJPY=X,LOSS,-1.0,0.1433951476430722,2.7147791672174177,1.4147
2026-01-07 15:50:00+00:00,USDJPY=X,WIN,2.5,0.1161211298034116,2.935392345204314,1.5141
2026-01-07 15:55:00+00:00,USDJPY=X,WIN,2.5,0.1290851804132133,2.641568880825013,1.3724
2026-01-07 16:00:00+00:00,USDJPY=X,WIN,2.5,0.1398824077059902,2.2619707543305383,1.1869
2026-01-07 16:05:00+00:00,USDJPY=X,WIN,2.5,0.15159162015093267,2.18077522594926,1.151
2026-01-07 16:10:00+00:00,USDJPY=X,LOSS,-1.0,0.15939227057622252,3.5200625005701394,1.8238
2026-01-07 16:15:00+00:00,USDJPY=X,LOSS,-1.0,0.17780680716962677,3.3893608205535553,1.7658
2026-01-07 16:20:00+00:00,USDJPY=X,LOSS,-1.0,0.18210701232797435,2.7032562200225194,1.4245
2026-01-07 16:25:00+00:00,USDJPY=X,LOSS,-1.0,0.1884138426257646,2.5594413850519326,1.3551
2026-01-08 01:25:00+00:00,USDJPY=X,WIN,2.5,0.037880445935985406,2.253472126882274,1.1419
2026-01-08 01:30:00+00:00,USDJPY=X,LOSS,-1.0,0.05572364946967557,2.883191755375334,1.4639
2026-01-08 01:35:00+00:00,USDJPY=X,LOSS,-1.0,0.0704494197428953,2.9725938625214674,1.5145
2026-01-08 01:40:00+00:00,USDJPY=X,LOSS,-1.0,0.09789277151039932,3.4175714290498767,1.7479
2026-01-08 01:45:00+00:00,USDJPY=X,LOSS,-1.0,0.12176213856901695,2.7130257386966554,1.4052
2026-01-08 01:50:00+00:00,USDJPY=X,LOSS,-1.0,0.14393109502068577,2.767545949201418,1.4413
2026-01-08 01:55:00+00:00,USDJPY=X,LOSS,-1.0,0.1703575029167192,2.6593436715543035,1.3978
2026-01-08 02:00:00+00:00,USDJPY=X,LOSS,-1.0,0.17782236753567468,2.264114109387574,1.2032
2026-01-08 02:05:00+00:00,USDJPY=X,LOSS,-1.0,0.18215570974459608,2.4239502404482542,1.2848
2026-01-08 02:10:00+00:00,USDJPY=X,LOSS,-1.0,0.19922584701913515,2.519230651175856,1.3393
2026-01-08 02:15:00+00:00,USDJPY=X,LOSS,-1.0,0.2157841598327832,2.7213907126499914,1.447
